snapshot_id,date,timestamp,sku_id,expected_stock,cv_count,count_confidence
CV00035658,2023-02-23,2023-02-23 23:30:00,A10026,76,77,0.932
CV00035659,2023-02-24,2023-02-24 23:30:00,A10026,69,69,0.881
CV00035660,2023-02-25,2023-02-25 23:30:00,A10026,57,58,0.899
CV00035661,2023-02-26,2023-02-26 23:30:00,A10026,50,50,0.89
CV00035662,2023-02-27,2023-02-27 23:30:00,A10026,42,42,0.899
CV00035663,2023-02-28,2023-02-28 23:30:00,A10026,121,121,0.941
CV00035664,2023-03-01,2023-03-01 23:30:00,A10026,115,115,0.952
CV00035665,2023-03-02,2023-03-02 23:30:00,A10026,111,112,0.901
CV00035666,2023-03-03,2023-03-03 23:30:00,A10026,88,86,0.896
CV00035667,2023-03-04,2023-03-04 23:30:00,A10026,88,88,0.866
CV00035668,2023-03-05,2023-03-05 23:30:00,A10026,83,83,0.887
CV00035669,2023-03-06,2023-03-06 23:30:00,A10026,69,70,0.98
CV00035670,2023-03-07,2023-03-07 23:30:00,A10026,68,68,0.968
CV00035671,2023-03-08,2023-03-08 23:30:00,A10026,64,64,0.862
CV00035672,2023-03-09,2023-03-09 23:30:00,A10026,60,60,0.924
CV00035673,2023-03-10,2023-03-10 23:30:00,A10026,55,55,0.924
CV00035674,2023-03-11,2023-03-11 23:30:00,A10026,54,54,0.962
CV00035675,2023-03-12,2023-03-12 23:30:00,A10026,43,42,0.955
CV00035676,2023-03-13,2023-03-13 23:30:00,A10026,106,105,0.914
CV00035677,2023-03-14,2023-03-14 23:30:00,A10026,100,100,0.947
CV00035678,2023-03-15,2023-03-15 23:30:00,A10026,97,98,0.962
CV00035679,2023-03-16,2023-03-16 23:30:00,A10026,75,76,0.939
CV00035680,2023-03-17,2023-03-17 23:30:00,A10026,69,68,0.571
CV00035681,2023-03-18,2023-03-18 23:30:00,A10026,65,65,0.899
CV00035682,2023-03-19,2023-03-19 23:30:00,A10026,59,55,0.874
CV00035683,2023-03-20,2023-03-20 23:30:00,A10026,56,56,0.893
CV00035684,2023-03-21,2023-03-21 23:30:00,A10026,49,50,0.936
CV00035685,2023-03-22,2023-03-22 23:30:00,A10026,45,44,0.873
CV00035686,2023-03-23,2023-03-23 23:30:00,A10026,121,121,0.894
CV00035687,2023-03-24,2023-03-24 23:30:00,A10026,106,106,0.981
CV00035688,2023-03-25,2023-03-25 23:30:00,A10026,96,96,0.869
CV00035689,2023-03-26,2023-03-26 23:30:00,A10026,95,94,0.898
CV00035690,2023-03-27,2023-03-27 23:30:00,A10026,93,94,0.866
CV00035691,2023-03-28,2023-03-28 23:30:00,A10026,81,80,0.912
CV00035692,2023-03-29,2023-03-29 23:30:00,A10026,75,73,0.737
CV00035693,2023-03-30,2023-03-30 23:30:00,A10026,66,66,0.96
CV00035694,2023-03-31,2023-03-31 23:30:00,A10026,53,53,0.871
CV00035695,2023-04-01,2023-04-01 23:30:00,A10026,49,49,0.939
CV00035696,2023-04-02,2023-04-02 23:30:00,A10026,117,117,0.89
CV00035697,2023-04-03,2023-04-03 23:30:00,A10026,105,105,0.988
CV00035698,2023-04-04,2023-04-04 23:30:00,A10026,77,76,0.887
CV00035699,2023-04-05,2023-04-05 23:30:00,A10026,60,60,0.965
CV00035700,2023-04-06,2023-04-06 23:30:00,A10026,45,46,0.863
CV00035701,2023-04-07,2023-04-07 23:30:00,A10026,113,113,0.953
CV00035702,2023-04-08,2023-04-08 23:30:00,A10026,98,98,0.933
CV00035703,2023-04-09,2023-04-09 23:30:00,A10026,85,85,0.919
CV00035704,2023-04-10,2023-04-10 23:30:00,A10026,74,74,0.985
CV00035705,2023-04-11,2023-04-11 23:30:00,A10026,62,63,0.985
CV00035706,2023-04-12,2023-04-12 23:30:00,A10026,101,102,0.907
CV00035707,2023-04-13,2023-04-13 23:30:00,A10026,55,56,0.948
CV00035708,2023-04-14,2023-04-14 23:30:00,A10026,50,49,0.921
CV00035709,2023-04-15,2023-04-15 23:30:00,A10026,47,47,0.882
CV00035710,2023-04-16,2023-04-16 23:30:00,A10026,46,46,0.901
CV00035711,2023-04-17,2023-04-17 23:30:00,A10026,44,40,0.818
CV00035712,2023-04-18,2023-04-18 23:30:00,A10026,119,119,0.885
CV00035713,2023-04-19,2023-04-19 23:30:00,A10026,118,117,0.867
CV00035714,2023-04-20,2023-04-20 23:30:00,A10026,102,101,0.972
CV00035715,2023-04-21,2023-04-21 23:30:00,A10026,98,97,0.588
CV00035716,2023-04-22,2023-04-22 23:30:00,A10026,89,89,0.929
CV00035717,2023-04-23,2023-04-23 23:30:00,A10026,86,86,0.941
CV00035718,2023-04-24,2023-04-24 23:30:00,A10026,73,73,0.922
CV00035719,2023-04-25,2023-04-25 23:30:00,A10026,68,69,0.699
CV00035720,2023-04-26,2023-04-26 23:30:00,A10026,55,55,0.974
CV00035721,2023-04-27,2023-04-27 23:30:00,A10026,50,50,0.925
CV00035722,2023-04-28,2023-04-28 23:30:00,A10026,50,49,0.99
CV00035723,2023-04-29,2023-04-29 23:30:00,A10026,43,43,0.905
CV00035724,2023-04-30,2023-04-30 23:30:00,A10026,112,112,0.874
CV00035725,2023-05-01,2023-05-01 23:30:00,A10026,86,87,0.934
CV00035726,2023-05-02,2023-05-02 23:30:00,A10026,65,64,0.899
CV00035727,2023-05-03,2023-05-03 23:30:00,A10026,58,58,0.896
CV00035728,2023-05-04,2023-05-04 23:30:00,A10026,43,42,0.974
CV00035729,2023-05-05,2023-05-05 23:30:00,A10026,111,111,0.902
CV00035730,2023-05-06,2023-05-06 23:30:00,A10026,105,105,0.897
CV00035731,2023-05-07,2023-05-07 23:30:00,A10026,99,100,0.931
CV00035732,2023-05-08,2023-05-08 23:30:00,A10026,89,89,0.952
CV00035733,2023-05-09,2023-05-09 23:30:00,A10026,84,83,0.948
CV00035734,2023-05-10,2023-05-10 23:30:00,A10026,82,83,0.898
CV00035735,2023-05-11,2023-05-11 23:30:00,A10026,63,61,0.873
CV00035736,2023-05-12,2023-05-12 23:30:00,A10026,63,64,0.897
CV00035737,2023-05-13,2023-05-13 23:30:00,A10026,61,61,0.92
CV00035738,2023-05-14,2023-05-14 23:30:00,A10026,51,51,0.904
CV00035739,2023-05-15,2023-05-15 23:30:00,A10026,46,46,0.9
CV00035740,2023-05-16,2023-05-16 23:30:00,A10026,44,45,0.952
CV00035741,2023-05-17,2023-05-17 23:30:00,A10026,118,118,0.988
CV00035742,2023-05-18,2023-05-18 23:30:00,A10026,112,112,0.941
CV00035743,2023-05-19,2023-05-19 23:30:00,A10026,81,80,0.929
CV00035744,2023-05-20,2023-05-20 23:30:00,A10026,77,78,0.934
CV00035745,2023-05-21,2023-05-21 23:30:00,A10026,68,67,0.978
CV00035746,2023-05-22,2023-05-22 23:30:00,A10026,63,63,0.942
CV00035747,2023-05-23,2023-05-23 23:30:00,A10026,57,55,0.807
CV00035748,2023-05-24,2023-05-24 23:30:00,A10026,47,47,0.912
CV00035749,2023-05-25,2023-05-25 23:30:00,A10026,121,122,0.935
CV00035750,2023-05-26,2023-05-26 23:30:00,A10026,107,108,0.949
CV00035751,2023-05-27,2023-05-27 23:30:00,A10026,102,102,0.903
CV00035752,2023-05-28,2023-05-28 23:30:00,A10026,81,81,0.899
CV00035753,2023-05-29,2023-05-29 23:30:00,A10026,57,56,0.915
CV00035754,2023-05-30,2023-05-30 23:30:00,A10026,52,52,0.883
CV00035755,2023-05-31,2023-05-31 23:30:00,A10026,45,45,0.9
CV00035756,2023-06-01,2023-06-01 23:30:00,A10026,99,99,0.906
CV00035757,2023-06-02,2023-06-02 23:30:00,A10026,90,88,0.812
CV00035758,2023-06-03,2023-06-03 23:30:00,A10026,86,86,0.875
CV00035759,2023-06-04,2023-06-04 23:30:00,A10026,83,84,0.906
CV00035760,2023-06-05,2023-06-05 23:30:00,A10026,74,74,0.941
CV00035761,2023-06-06,2023-06-06 23:30:00,A10026,74,74,0.98
CV00035762,2023-06-07,2023-06-07 23:30:00,A10026,66,65,0.895
CV00035763,2023-06-08,2023-06-08 23:30:00,A10026,45,45,0.895
CV00035764,2023-06-09,2023-06-09 23:30:00,A10026,45,45,0.933
CV00035765,2023-06-10,2023-06-10 23:30:00,A10026,42,43,0.863
CV00035766,2023-06-11,2023-06-11 23:30:00,A10026,120,121,0.976
CV00035767,2023-06-12,2023-06-12 23:30:00,A10026,93,93,0.906
CV00035768,2023-06-13,2023-06-13 23:30:00,A10026,87,88,0.913
CV00035769,2023-06-14,2023-06-14 23:30:00,A10026,85,85,0.902
CV00035770,2023-06-15,2023-06-15 23:30:00,A10026,57,57,0.881
CV00035771,2023-06-16,2023-06-16 23:30:00,A10026,112,112,0.936
CV00035772,2023-06-17,2023-06-17 23:30:00,A10026,99,98,0.957
CV00035773,2023-06-18,2023-06-18 23:30:00,A10026,98,97,0.887
CV00035774,2023-06-19,2023-06-19 23:30:00,A10026,82,83,0.98
CV00035775,2023-06-20,2023-06-20 23:30:00,A10026,82,83,0.928
CV00035776,2023-06-21,2023-06-21 23:30:00,A10026,75,75,0.917
CV00035777,2023-06-22,2023-06-22 23:30:00,A10026,52,52,0.921
CV00035778,2023-06-23,2023-06-23 23:30:00,A10026,115,115,0.926
CV00035779,2023-06-24,2023-06-24 23:30:00,A10026,107,108,0.96
CV00035780,2023-06-25,2023-06-25 23:30:00,A10026,105,104,0.937
CV00035781,2023-06-26,2023-06-26 23:30:00,A10026,101,101,0.942
CV00035782,2023-06-27,2023-06-27 23:30:00,A10026,82,82,0.958
CV00035783,2023-06-28,2023-06-28 23:30:00,A10026,75,75,0.89
CV00035784,2023-06-29,2023-06-29 23:30:00,A10026,71,71,0.88
CV00035785,2023-06-30,2023-06-30 23:30:00,A10026,52,52,0.942
CV00035786,2023-07-01,2023-07-01 23:30:00,A10026,48,48,0.98
CV00035787,2023-07-02,2023-07-02 23:30:00,A10026,80,81,0.936
CV00035788,2023-07-03,2023-07-03 23:30:00,A10026,73,74,0.763
CV00035789,2023-07-04,2023-07-04 23:30:00,A10026,57,58,0.965
CV00035790,2023-07-05,2023-07-05 23:30:00,A10026,80,80,0.93
CV00035791,2023-07-06,2023-07-06 23:30:00,A10026,74,74,0.872
CV00035792,2023-07-07,2023-07-07 23:30:00,A10026,52,52,0.864
CV00035793,2023-07-08,2023-07-08 23:30:00,A10026,121,122,0.909
CV00035794,2023-07-09,2023-07-09 23:30:00,A10026,107,104,0.862
CV00035795,2023-07-10,2023-07-10 23:30:00,A10026,102,101,0.61
CV00035796,2023-07-11,2023-07-11 23:30:00,A10026,90,90,0.86
CV00035797,2023-07-12,2023-07-12 23:30:00,A10026,79,80,0.969
CV00035798,2023-07-13,2023-07-13 23:30:00,A10026,45,45,0.947
CV00035799,2023-07-14,2023-07-14 23:30:00,A10026,114,114,0.942
CV00035800,2023-07-15,2023-07-15 23:30:00,A10026,110,111,0.95
CV00035801,2023-07-16,2023-07-16 23:30:00,A10026,103,102,0.938
CV00035802,2023-07-17,2023-07-17 23:30:00,A10026,69,69,0.888
CV00035803,2023-07-18,2023-07-18 23:30:00,A10026,65,65,0.889
CV00035804,2023-07-19,2023-07-19 23:30:00,A10026,61,61,0.94
CV00035805,2023-07-20,2023-07-20 23:30:00,A10026,115,115,0.92
CV00035806,2023-07-21,2023-07-21 23:30:00,A10026,100,101,0.917
CV00035807,2023-07-22,2023-07-22 23:30:00,A10026,75,75,0.876
CV00035808,2023-07-23,2023-07-23 23:30:00,A10026,70,71,0.666
CV00035809,2023-07-24,2023-07-24 23:30:00,A10026,117,117,0.97
CV00035810,2023-07-25,2023-07-25 23:30:00,A10026,106,106,0.912
CV00035811,2023-07-26,2023-07-26 23:30:00,A10026,100,99,0.988
CV00035812,2023-07-27,2023-07-27 23:30:00,A10026,76,75,0.865
CV00035813,2023-07-28,2023-07-28 23:30:00,A10026,65,65,0.925
CV00035814,2023-07-29,2023-07-29 23:30:00,A10026,55,55,0.895
CV00035815,2023-07-30,2023-07-30 23:30:00,A10026,118,118,0.896
CV00035816,2023-07-31,2023-07-31 23:30:00,A10026,104,104,0.95
CV00035817,2023-08-01,2023-08-01 23:30:00,A10026,99,99,0.882
CV00035818,2023-08-02,2023-08-02 23:30:00,A10026,80,80,0.953
CV00035819,2023-08-03,2023-08-03 23:30:00,A10026,64,64,0.958
CV00035820,2023-08-04,2023-08-04 23:30:00,A10026,51,51,0.909
CV00035821,2023-08-05,2023-08-05 23:30:00,A10026,113,113,0.912
CV00035822,2023-08-06,2023-08-06 23:30:00,A10026,88,89,0.891
CV00035823,2023-08-07,2023-08-07 23:30:00,A10026,83,84,0.933
CV00035824,2023-08-08,2023-08-08 23:30:00,A10026,68,69,0.878
CV00035825,2023-08-09,2023-08-09 23:30:00,A10026,64,64,0.974
CV00035826,2023-08-10,2023-08-10 23:30:00,A10026,114,113,0.953
CV00035827,2023-08-11,2023-08-11 23:30:00,A10026,99,98,0.983
CV00035828,2023-08-12,2023-08-12 23:30:00,A10026,65,65,0.969
CV00035829,2023-08-13,2023-08-13 23:30:00,A10026,62,63,0.877
CV00035830,2023-08-14,2023-08-14 23:30:00,A10026,52,51,0.882
CV00035831,2023-08-15,2023-08-15 23:30:00,A10026,48,49,0.923
CV00035832,2023-08-16,2023-08-16 23:30:00,A10026,121,121,0.957
CV00035833,2023-08-17,2023-08-17 23:30:00,A10026,88,88,0.973
CV00035834,2023-08-18,2023-08-18 23:30:00,A10026,67,68,0.893
CV00035835,2023-08-19,2023-08-19 23:30:00,A10026,120,121,0.974
CV00035836,2023-08-20,2023-08-20 23:30:00,A10026,103,103,0.937
CV00035837,2023-08-21,2023-08-21 23:30:00,A10026,69,69,0.871
CV00035838,2023-08-22,2023-08-22 23:30:00,A10026,120,120,0.885
CV00035839,2023-08-23,2023-08-23 23:30:00,A10026,115,116,0.909
CV00035840,2023-08-24,2023-08-24 23:30:00,A10026,85,85,0.895
CV00035841,2023-08-25,2023-08-25 23:30:00,A10026,70,70,0.919
CV00035842,2023-08-26,2023-08-26 23:30:00,A10026,53,52,0.987
CV00035843,2023-08-27,2023-08-27 23:30:00,A10026,45,46,0.881
CV00035844,2023-08-28,2023-08-28 23:30:00,A10026,99,99,0.939
CV00035845,2023-08-29,2023-08-29 23:30:00,A10026,96,96,0.918
CV00035846,2023-08-30,2023-08-30 23:30:00,A10026,86,86,0.889
CV00035847,2023-08-31,2023-08-31 23:30:00,A10026,60,60,0.933
CV00035848,2023-09-01,2023-09-01 23:30:00,A10026,44,44,0.881
CV00035849,2023-09-02,2023-09-02 23:30:00,A10026,120,119,0.902
CV00035850,2023-09-03,2023-09-03 23:30:00,A10026,112,112,0.889
CV00035851,2023-09-04,2023-09-04 23:30:00,A10026,77,77,0.909
CV00035852,2023-09-05,2023-09-05 23:30:00,A10026,73,73,0.94
CV00035853,2023-09-06,2023-09-06 23:30:00,A10026,56,56,0.886
CV00035854,2023-09-07,2023-09-07 23:30:00,A10026,50,49,0.908
CV00035855,2023-09-08,2023-09-08 23:30:00,A10026,92,93,0.948
CV00035856,2023-09-09,2023-09-09 23:30:00,A10026,70,70,0.96
CV00035857,2023-09-10,2023-09-10 23:30:00,A10026,55,55,0.904
CV00035858,2023-09-11,2023-09-11 23:30:00,A10026,96,97,0.889
CV00035859,2023-09-12,2023-09-12 23:30:00,A10026,71,71,0.983
CV00035860,2023-09-13,2023-09-13 23:30:00,A10026,44,45,0.922
CV00035861,2023-09-14,2023-09-14 23:30:00,A10026,81,82,0.919
CV00035862,2023-09-15,2023-09-15 23:30:00,A10026,121,120,0.874
CV00035863,2023-09-16,2023-09-16 23:30:00,A10026,92,91,0.9
CV00035864,2023-09-17,2023-09-17 23:30:00,A10026,73,73,0.977
CV00035865,2023-09-18,2023-09-18 23:30:00,A10026,42,43,0.878
CV00035866,2023-09-19,2023-09-19 23:30:00,A10026,113,113,0.874
CV00035867,2023-09-20,2023-09-20 23:30:00,A10026,97,96,0.986
CV00035868,2023-09-21,2023-09-21 23:30:00,A10026,70,69,0.947
CV00035869,2023-09-22,2023-09-22 23:30:00,A10026,57,58,0.898
CV00035870,2023-09-23,2023-09-23 23:30:00,A10026,42,42,0.925
CV00035871,2023-09-24,2023-09-24 23:30:00,A10026,93,94,0.861
CV00035872,2023-09-25,2023-09-25 23:30:00,A10026,82,82,0.927
CV00035873,2023-09-26,2023-09-26 23:30:00,A10026,73,69,0.791
CV00035874,2023-09-27,2023-09-27 23:30:00,A10026,53,51,0.758
CV00035875,2023-09-28,2023-09-28 23:30:00,A10026,96,96,0.874
CV00035876,2023-09-29,2023-09-29 23:30:00,A10026,68,68,0.889
CV00035877,2023-09-30,2023-09-30 23:30:00,A10026,42,42,0.877
CV00035878,2023-10-01,2023-10-01 23:30:00,A10026,110,109,0.88
CV00035879,2023-10-02,2023-10-02 23:30:00,A10026,103,104,0.972
CV00035880,2023-10-03,2023-10-03 23:30:00,A10026,79,79,0.882
CV00035881,2023-10-04,2023-10-04 23:30:00,A10026,66,66,0.897
CV00035882,2023-10-05,2023-10-05 23:30:00,A10026,110,109,0.972
CV00035883,2023-10-06,2023-10-06 23:30:00,A10026,84,84,0.976
CV00035884,2023-10-07,2023-10-07 23:30:00,A10026,74,75,0.904
CV00035885,2023-10-08,2023-10-08 23:30:00,A10026,50,50,0.972
CV00035886,2023-10-09,2023-10-09 23:30:00,A10026,116,115,0.705
CV00035887,2023-10-10,2023-10-10 23:30:00,A10026,100,101,0.68
CV00035888,2023-10-11,2023-10-11 23:30:00,A10026,71,71,0.978
CV00035889,2023-10-12,2023-10-12 23:30:00,A10026,47,47,0.871
CV00035890,2023-10-13,2023-10-13 23:30:00,A10026,113,109,0.828
CV00035891,2023-10-14,2023-10-14 23:30:00,A10026,89,88,0.93
CV00035892,2023-10-15,2023-10-15 23:30:00,A10026,80,80,0.987
CV00035893,2023-10-16,2023-10-16 23:30:00,A10026,68,64,0.884
CV00035894,2023-10-17,2023-10-17 23:30:00,A10026,115,116,0.936
CV00035895,2023-10-18,2023-10-18 23:30:00,A10026,96,96,0.942
CV00035896,2023-10-19,2023-10-19 23:30:00,A10026,43,43,0.878
CV00035897,2023-10-20,2023-10-20 23:30:00,A10026,96,97,0.978
CV00035898,2023-10-21,2023-10-21 23:30:00,A10026,73,73,0.86
CV00035899,2023-10-22,2023-10-22 23:30:00,A10026,58,58,0.961
CV00035900,2023-10-23,2023-10-23 23:30:00,A10026,42,42,0.898
CV00035901,2023-10-24,2023-10-24 23:30:00,A10026,117,118,0.882
CV00035902,2023-10-25,2023-10-25 23:30:00,A10026,96,96,0.932
CV00035903,2023-10-26,2023-10-26 23:30:00,A10026,66,66,0.901
CV00035904,2023-10-27,2023-10-27 23:30:00,A10026,115,114,0.873
CV00035905,2023-10-28,2023-10-28 23:30:00,A10026,93,93,0.888
CV00035906,2023-10-29,2023-10-29 23:30:00,A10026,76,76,0.944
CV00035907,2023-10-30,2023-10-30 23:30:00,A10026,58,57,0.891
CV00035908,2023-10-31,2023-10-31 23:30:00,A10026,50,51,0.886
CV00035909,2023-11-01,2023-11-01 23:30:00,A10026,48,49,0.918
CV00035910,2023-11-02,2023-11-02 23:30:00,A10026,113,113,0.969
CV00035911,2023-11-03,2023-11-03 23:30:00,A10026,84,83,0.919
CV00035912,2023-11-04,2023-11-04 23:30:00,A10026,76,77,0.861
CV00035913,2023-11-05,2023-11-05 23:30:00,A10026,63,62,0.933
CV00035914,2023-11-06,2023-11-06 23:30:00,A10026,44,44,0.868
CV00035915,2023-11-07,2023-11-07 23:30:00,A10026,120,120,0.907
CV00035916,2023-11-08,2023-11-08 23:30:00,A10026,115,115,0.923
CV00035917,2023-11-09,2023-11-09 23:30:00,A10026,92,93,0.937
CV00035918,2023-11-10,2023-11-10 23:30:00,A10026,75,75,0.947
CV00035919,2023-11-11,2023-11-11 23:30:00,A10026,67,68,0.965
CV00035920,2023-11-12,2023-11-12 23:30:00,A10026,52,52,0.959
CV00035921,2023-11-13,2023-11-13 23:30:00,A10026,115,114,0.862
CV00035922,2023-11-14,2023-11-14 23:30:00,A10026,107,106,0.903
CV00035923,2023-11-15,2023-11-15 23:30:00,A10026,101,101,0.884
CV00035924,2023-11-16,2023-11-16 23:30:00,A10026,93,94,0.94
CV00035925,2023-11-17,2023-11-17 23:30:00,A10026,59,59,0.869
CV00035926,2023-11-18,2023-11-18 23:30:00,A10026,49,48,0.889
CV00035927,2023-11-19,2023-11-19 23:30:00,A10026,97,97,0.921
CV00035928,2023-11-20,2023-11-20 23:30:00,A10026,91,91,0.985
CV00035929,2023-11-21,2023-11-21 23:30:00,A10026,68,68,0.867
CV00035930,2023-11-22,2023-11-22 23:30:00,A10026,54,54,0.908
CV00035931,2023-11-23,2023-11-23 23:30:00,A10026,44,40,0.828
CV00035932,2023-11-24,2023-11-24 23:30:00,A10026,105,104,0.897
CV00035933,2023-11-25,2023-11-25 23:30:00,A10026,100,99,0.989
CV00035934,2023-11-26,2023-11-26 23:30:00,A10026,91,91,0.96
CV00035935,2023-11-27,2023-11-27 23:30:00,A10026,82,82,0.897
CV00035936,2023-11-28,2023-11-28 23:30:00,A10026,81,82,0.97
CV00035937,2023-11-29,2023-11-29 23:30:00,A10026,75,74,0.861
CV00035938,2023-11-30,2023-11-30 23:30:00,A10026,72,73,0.568
CV00035939,2023-12-01,2023-12-01 23:30:00,A10026,54,54,0.86
CV00035940,2023-12-02,2023-12-02 23:30:00,A10026,110,111,0.914
CV00035941,2023-12-03,2023-12-03 23:30:00,A10026,103,103,0.982
CV00035942,2023-12-04,2023-12-04 23:30:00,A10026,98,97,0.907
CV00035943,2023-12-05,2023-12-05 23:30:00,A10026,91,91,0.987
CV00035944,2023-12-06,2023-12-06 23:30:00,A10026,82,83,0.763
CV00035945,2023-12-07,2023-12-07 23:30:00,A10026,70,71,0.967
CV00035946,2023-12-08,2023-12-08 23:30:00,A10026,61,62,0.913
CV00035947,2023-12-09,2023-12-09 23:30:00,A10026,57,56,0.918
CV00035948,2023-12-10,2023-12-10 23:30:00,A10026,46,46,0.947
CV00035949,2023-12-11,2023-12-11 23:30:00,A10026,117,117,0.895
CV00035950,2023-12-12,2023-12-12 23:30:00,A10026,113,113,0.935
CV00035951,2023-12-13,2023-12-13 23:30:00,A10026,107,107,0.963
CV00035952,2023-12-14,2023-12-14 23:30:00,A10026,94,94,0.881
CV00035953,2023-12-15,2023-12-15 23:30:00,A10026,72,71,0.938
CV00035954,2023-12-16,2023-12-16 23:30:00,A10026,64,64,0.872
CV00035955,2023-12-17,2023-12-17 23:30:00,A10026,120,119,0.696
CV00035956,2023-12-18,2023-12-18 23:30:00,A10026,114,114,0.874
CV00035957,2023-12-19,2023-12-19 23:30:00,A10026,107,107,0.879
CV00035958,2023-12-20,2023-12-20 23:30:00,A10026,102,102,0.905
CV00035959,2023-12-21,2023-12-21 23:30:00,A10026,86,86,0.944
CV00035960,2023-12-22,2023-12-22 23:30:00,A10026,72,72,0.889
CV00035961,2023-12-23,2023-12-23 23:30:00,A10026,55,56,0.906
CV00035962,2023-12-24,2023-12-24 23:30:00,A10026,47,47,0.965
CV00035963,2023-12-25,2023-12-25 23:30:00,A10026,47,46,0.863
CV00035964,2023-12-26,2023-12-26 23:30:00,A10026,43,43,0.929
CV00035965,2023-12-27,2023-12-27 23:30:00,A10026,112,112,0.898
CV00035966,2023-12-28,2023-12-28 23:30:00,A10026,91,91,0.877
CV00035967,2023-12-29,2023-12-29 23:30:00,A10026,82,82,0.918
CV00035968,2023-12-30,2023-12-30 23:30:00,A10026,61,60,0.955
CV00035969,2023-12-31,2023-12-31 23:30:00,A10026,50,51,0.892
CV00035970,2024-01-01,2024-01-01 23:30:00,A10026,121,121,0.939
CV00035971,2024-01-02,2024-01-02 23:30:00,A10026,113,113,0.977
CV00035972,2024-01-03,2024-01-03 23:30:00,A10026,105,106,0.77
CV00035973,2024-01-04,2024-01-04 23:30:00,A10026,96,97,0.865
CV00035974,2024-01-05,2024-01-05 23:30:00,A10026,70,69,0.918
CV00035975,2024-01-06,2024-01-06 23:30:00,A10026,54,54,0.972
CV00035976,2024-01-07,2024-01-07 23:30:00,A10026,47,48,0.977
CV00035977,2024-01-08,2024-01-08 23:30:00,A10026,93,93,0.908
CV00035978,2024-01-09,2024-01-09 23:30:00,A10026,86,82,0.74
CV00035979,2024-01-10,2024-01-10 23:30:00,A10026,81,81,0.87
CV00035980,2024-01-11,2024-01-11 23:30:00,A10026,71,70,0.974
CV00035981,2024-01-12,2024-01-12 23:30:00,A10026,53,52,0.94
CV00035982,2024-01-13,2024-01-13 23:30:00,A10026,46,44,0.781
CV00035983,2024-01-14,2024-01-14 23:30:00,A10026,110,110,0.985
CV00035984,2024-01-15,2024-01-15 23:30:00,A10026,107,107,0.939
CV00035985,2024-01-16,2024-01-16 23:30:00,A10026,86,87,0.882
CV00035986,2024-01-17,2024-01-17 23:30:00,A10026,82,81,0.567
CV00035987,2024-01-18,2024-01-18 23:30:00,A10026,73,73,0.868
CV00035988,2024-01-19,2024-01-19 23:30:00,A10026,61,61,0.901
CV00035989,2024-01-20,2024-01-20 23:30:00,A10026,55,56,0.883
CV00035990,2024-01-21,2024-01-21 23:30:00,A10026,48,48,0.956
CV00035991,2024-01-22,2024-01-22 23:30:00,A10026,106,106,0.96
CV00035992,2024-01-23,2024-01-23 23:30:00,A10026,100,99,0.921
CV00035993,2024-01-24,2024-01-24 23:30:00,A10026,95,96,0.726
CV00035994,2024-01-25,2024-01-25 23:30:00,A10026,79,79,0.924
CV00035995,2024-01-26,2024-01-26 23:30:00,A10026,57,56,0.868
CV00035996,2024-01-27,2024-01-27 23:30:00,A10026,46,46,0.889
CV00035997,2024-01-28,2024-01-28 23:30:00,A10026,111,111,0.915
CV00035998,2024-01-29,2024-01-29 23:30:00,A10026,111,110,0.913
CV00035999,2024-01-30,2024-01-30 23:30:00,A10026,99,99,0.888
CV00036000,2024-01-31,2024-01-31 23:30:00,A10026,81,81,0.922
CV00036001,2024-02-01,2024-02-01 23:30:00,A10026,74,74,0.978
CV00036002,2024-02-02,2024-02-02 23:30:00,A10026,56,56,0.895
CV00036003,2024-02-03,2024-02-03 23:30:00,A10026,99,98,0.953
CV00036004,2024-02-04,2024-02-04 23:30:00,A10026,93,93,0.932
CV00036005,2024-02-05,2024-02-05 23:30:00,A10026,88,87,0.707
CV00036006,2024-02-06,2024-02-06 23:30:00,A10026,80,79,0.945
CV00036007,2024-02-07,2024-02-07 23:30:00,A10026,75,75,0.872
CV00036008,2024-02-08,2024-02-08 23:30:00,A10026,64,63,0.869
CV00036009,2024-02-09,2024-02-09 23:30:00,A10026,121,122,0.955
CV00036010,2024-02-10,2024-02-10 23:30:00,A10026,113,113,0.961
CV00036011,2024-02-11,2024-02-11 23:30:00,A10026,106,107,0.587
CV00036012,2024-02-12,2024-02-12 23:30:00,A10026,100,100,0.987
CV00036013,2024-02-13,2024-02-13 23:30:00,A10026,82,82,0.981
CV00036014,2024-02-14,2024-02-14 23:30:00,A10026,78,78,0.963
CV00036015,2024-02-15,2024-02-15 23:30:00,A10026,69,68,0.874
CV00036016,2024-02-16,2024-02-16 23:30:00,A10026,59,59,0.909
CV00036017,2024-02-17,2024-02-17 23:30:00,A10026,49,49,0.973
CV00036018,2024-02-18,2024-02-18 23:30:00,A10026,42,42,0.988
CV00036019,2024-02-19,2024-02-19 23:30:00,A10026,112,112,0.911
CV00036020,2024-02-20,2024-02-20 23:30:00,A10026,107,107,0.893
CV00036021,2024-02-21,2024-02-21 23:30:00,A10026,96,96,0.93
CV00036022,2024-02-22,2024-02-22 23:30:00,A10026,87,86,0.862
CV00036023,2024-02-23,2024-02-23 23:30:00,A10026,77,76,0.611
