date,sku_id,opening_stock,units_sold,restock_qty,closing_stock,expected_stock
2022-01-03,A10026,85,4,0,81,81
2022-01-04,A10026,81,5,0,76,76
2022-01-05,A10026,76,5,0,71,71
2022-01-06,A10026,71,1,0,70,70
2022-01-07,A10026,70,10,0,60,60
2022-01-08,A10026,60,7,0,53,53
2022-01-09,A10026,53,5,0,48,48
2022-01-10,A10026,48,3,0,45,45
2022-01-11,A10026,45,1,0,44,44
2022-01-12,A10026,44,4,80,120,40
2022-01-13,A10026,120,3,0,117,117
2022-01-14,A10026,117,8,0,109,109
2022-01-15,A10026,109,10,0,99,99
2022-01-16,A10026,99,11,0,88,88
2022-01-17,A10026,88,10,0,78,78
2022-01-18,A10026,78,3,0,75,75
2022-01-19,A10026,75,0,0,75,75
2022-01-20,A10026,75,2,0,73,73
2022-01-21,A10026,73,6,0,67,67
2022-01-22,A10026,67,17,0,50,50
2022-01-23,A10026,50,12,80,118,38
2022-01-24,A10026,118,3,0,115,115
2022-01-25,A10026,115,2,0,113,113
2022-01-26,A10026,113,2,0,111,111
2022-01-27,A10026,111,8,0,103,103
2022-01-28,A10026,103,1,0,102,102
2022-01-29,A10026,102,3,0,99,99
2022-01-30,A10026,99,2,0,97,97
2022-01-31,A10026,97,2,0,95,95
2022-02-01,A10026,95,2,0,93,93
2022-02-02,A10026,93,6,0,87,87
2022-02-03,A10026,87,6,0,81,81
2022-02-04,A10026,81,3,0,78,78
2022-02-05,A10026,78,5,0,73,73
2022-02-06,A10026,73,16,0,57,57
2022-02-07,A10026,57,5,0,52,52
2022-02-08,A10026,52,1,0,51,51
2022-02-09,A10026,51,3,0,48,48
2022-02-10,A10026,48,7,80,121,41
2022-02-11,A10026,121,0,0,121,121
2022-02-12,A10026,121,0,0,121,121
2022-02-13,A10026,121,0,0,121,121
2022-02-14,A10026,121,0,0,121,121
2022-02-15,A10026,121,19,0,102,102
2022-02-16,A10026,102,4,0,98,98
2022-02-17,A10026,98,10,0,88,88
2022-02-18,A10026,88,3,0,85,85
2022-02-19,A10026,85,9,0,76,76
2022-02-20,A10026,76,27,0,49,49
2022-02-21,A10026,49,2,0,47,47
2022-02-22,A10026,47,2,0,45,45
2022-02-23,A10026,45,8,80,117,37
2022-02-24,A10026,117,2,0,115,115
2022-02-25,A10026,115,16,0,99,99
2022-02-26,A10026,99,10,0,89,89
2022-02-27,A10026,89,14,0,75,75
2022-02-28,A10026,75,5,0,70,70
2022-03-01,A10026,70,4,0,66,66
2022-03-02,A10026,66,5,0,61,61
2022-03-03,A10026,61,9,0,52,52
2022-03-04,A10026,52,15,80,117,37
2022-03-05,A10026,117,1,0,116,116
2022-03-06,A10026,116,6,0,110,110
2022-03-07,A10026,110,14,0,96,96
2022-03-08,A10026,96,5,0,91,91
2022-03-09,A10026,91,5,0,86,86
2022-03-10,A10026,86,10,0,76,76
2022-03-11,A10026,76,7,0,69,69
2022-03-12,A10026,69,0,0,69,69
2022-03-13,A10026,69,2,0,67,67
2022-03-14,A10026,67,2,0,65,65
2022-03-15,A10026,65,7,0,58,58
2022-03-16,A10026,58,11,0,47,47
2022-03-17,A10026,47,6,80,121,41
2022-03-18,A10026,121,9,0,112,112
2022-03-19,A10026,112,5,0,107,107
2022-03-20,A10026,107,3,0,104,104
2022-03-21,A10026,104,10,0,94,94
2022-03-22,A10026,94,0,0,94,94
2022-03-23,A10026,94,3,0,91,91
2022-03-24,A10026,91,8,0,83,83
2022-03-25,A10026,83,3,0,80,80
2022-03-26,A10026,80,22,0,58,58
2022-03-27,A10026,58,5,0,53,53
2022-03-28,A10026,53,12,80,121,41
2022-03-29,A10026,121,3,0,118,118
2022-03-30,A10026,118,118,80,80,0
2022-03-31,A10026,80,7,0,73,73
2022-04-01,A10026,73,2,0,71,71
2022-04-02,A10026,71,3,0,68,68
2022-04-03,A10026,68,15,0,53,53
2022-04-04,A10026,53,10,0,43,43
2022-04-05,A10026,43,4,80,119,39
2022-04-06,A10026,119,6,0,113,113
2022-04-07,A10026,113,13,0,100,100
2022-04-08,A10026,100,4,0,96,96
2022-04-09,A10026,96,4,0,92,92
2022-04-10,A10026,92,18,0,74,74
2022-04-11,A10026,74,7,0,67,67
2022-04-12,A10026,67,2,0,65,65
2022-04-13,A10026,65,4,0,61,61
2022-04-14,A10026,61,7,0,54,54
2022-04-15,A10026,54,4,0,50,50
2022-04-16,A10026,50,6,0,44,44
2022-04-17,A10026,44,27,80,97,17
2022-04-18,A10026,97,17,0,80,80
2022-04-19,A10026,80,4,0,76,76
2022-04-20,A10026,76,8,0,68,68
2022-04-21,A10026,68,21,0,47,47
2022-04-22,A10026,47,12,80,115,35
2022-04-23,A10026,115,3,0,112,112
2022-04-24,A10026,112,31,0,81,81
2022-04-25,A10026,81,2,0,79,79
2022-04-26,A10026,79,25,0,54,54
2022-04-27,A10026,54,12,0,42,42
2022-04-28,A10026,42,10,80,112,32
2022-04-29,A10026,112,33,0,79,79
2022-04-30,A10026,79,13,0,66,66
2022-05-01,A10026,66,4,0,62,62
2022-05-02,A10026,62,12,0,50,50
2022-05-03,A10026,50,4,0,46,46
2022-05-04,A10026,46,9,80,117,37
2022-05-05,A10026,117,8,0,109,109
2022-05-06,A10026,109,11,0,98,98
2022-05-07,A10026,98,60,80,118,38
2022-05-08,A10026,118,2,0,116,116
2022-05-09,A10026,116,9,0,107,107
2022-05-10,A10026,107,3,0,104,104
2022-05-11,A10026,104,12,0,92,92
2022-05-12,A10026,92,92,80,80,0
2022-05-13,A10026,80,0,0,80,80
2022-05-14,A10026,80,18,0,62,62
2022-05-15,A10026,62,8,0,54,54
2022-05-16,A10026,54,1,0,53,53
2022-05-17,A10026,53,19,80,114,34
2022-05-18,A10026,114,16,0,98,98
2022-05-19,A10026,98,20,0,78,78
2022-05-20,A10026,78,0,0,78,78
2022-05-21,A10026,78,9,0,69,69
2022-05-22,A10026,69,3,0,66,66
2022-05-23,A10026,66,15,0,51,51
2022-05-24,A10026,51,22,80,109,29
2022-05-25,A10026,109,109,80,80,0
2022-05-26,A10026,80,8,0,72,72
2022-05-27,A10026,72,21,0,51,51
2022-05-28,A10026,51,0,0,51,51
2022-05-29,A10026,51,12,80,119,39
2022-05-30,A10026,119,15,0,104,104
2022-05-31,A10026,104,4,0,100,100
2022-06-01,A10026,100,2,0,98,98
2022-06-02,A10026,98,17,0,81,81
2022-06-03,A10026,81,23,0,58,58
2022-06-04,A10026,58,2,0,56,56
2022-06-05,A10026,56,12,0,44,44
2022-06-06,A10026,44,7,80,117,37
2022-06-07,A10026,117,15,0,102,102
2022-06-08,A10026,102,4,0,98,98
2022-06-09,A10026,98,30,0,68,68
2022-06-10,A10026,68,5,0,63,63
2022-06-11,A10026,63,15,0,48,48
2022-06-12,A10026,48,7,80,121,41
2022-06-13,A10026,121,26,0,95,95
2022-06-14,A10026,95,7,0,88,88
2022-06-15,A10026,88,3,0,85,85
2022-06-16,A10026,85,8,0,77,77
2022-06-17,A10026,77,26,0,51,51
2022-06-18,A10026,51,1,0,50,50
2022-06-19,A10026,50,8,0,42,42
2022-06-20,A10026,42,11,80,111,31
2022-06-21,A10026,111,3,0,108,108
2022-06-22,A10026,108,108,80,80,0
2022-06-23,A10026,80,17,0,63,63
2022-06-24,A10026,63,14,0,49,49
2022-06-25,A10026,49,3,0,46,46
2022-06-26,A10026,46,22,80,104,24
2022-06-27,A10026,104,6,0,98,98
2022-06-28,A10026,98,5,0,93,93
2022-06-29,A10026,93,6,0,87,87
2022-06-30,A10026,87,27,0,60,60
2022-07-01,A10026,60,12,0,48,48
2022-07-02,A10026,48,2,0,46,46
2022-07-03,A10026,46,5,80,121,41
2022-07-04,A10026,121,9,0,112,112
2022-07-05,A10026,112,24,0,88,88
2022-07-06,A10026,88,3,0,85,85
2022-07-07,A10026,85,4,0,81,81
2022-07-08,A10026,81,13,0,68,68
2022-07-09,A10026,68,30,80,118,38
2022-07-10,A10026,118,1,0,117,117
2022-07-11,A10026,117,23,0,94,94
2022-07-12,A10026,94,8,0,86,86
2022-07-13,A10026,86,4,0,82,82
2022-07-14,A10026,82,23,0,59,59
2022-07-15,A10026,59,17,0,42,42
2022-07-16,A10026,42,3,80,119,39
2022-07-17,A10026,119,2,0,117,117
2022-07-18,A10026,117,18,0,99,99
2022-07-19,A10026,99,19,0,80,80
2022-07-20,A10026,80,9,0,71,71
2022-07-21,A10026,71,21,0,50,50
2022-07-22,A10026,50,8,0,42,42
2022-07-23,A10026,42,9,80,113,33
2022-07-24,A10026,113,10,0,103,103
2022-07-25,A10026,103,5,0,98,98
2022-07-26,A10026,98,7,0,91,91
2022-07-27,A10026,91,9,0,82,82
2022-07-28,A10026,82,24,0,58,58
2022-07-29,A10026,58,10,0,48,48
2022-07-30,A10026,48,7,80,121,41
2022-07-31,A10026,121,1,0,120,120
2022-08-01,A10026,120,4,0,116,116
2022-08-02,A10026,116,15,0,101,101
2022-08-03,A10026,101,8,0,93,93
2022-08-04,A10026,93,26,0,67,67
2022-08-05,A10026,67,5,0,62,62
2022-08-06,A10026,62,4,0,58,58
2022-08-07,A10026,58,13,0,45,45
2022-08-08,A10026,45,20,80,105,25
2022-08-09,A10026,105,6,0,99,99
2022-08-10,A10026,99,8,0,91,91
2022-08-11,A10026,91,52,80,119,39
2022-08-12,A10026,119,1,0,118,118
2022-08-13,A10026,118,5,0,113,113
2022-08-14,A10026,113,21,0,92,92
2022-08-15,A10026,92,30,0,62,62
2022-08-16,A10026,62,5,0,57,57
2022-08-17,A10026,57,20,80,117,37
2022-08-18,A10026,117,117,80,80,0
2022-08-19,A10026,80,10,0,70,70
2022-08-20,A10026,70,14,0,56,56
2022-08-21,A10026,56,23,80,113,33
2022-08-22,A10026,113,4,0,109,109
2022-08-23,A10026,109,26,0,83,83
2022-08-24,A10026,83,2,0,81,81
2022-08-25,A10026,81,23,0,58,58
2022-08-26,A10026,58,14,0,44,44
2022-08-27,A10026,44,4,80,120,40
2022-08-28,A10026,120,14,0,106,106
2022-08-29,A10026,106,11,0,95,95
2022-08-30,A10026,95,26,0,69,69
2022-08-31,A10026,69,10,0,59,59
2022-09-01,A10026,59,59,80,80,0
2022-09-02,A10026,80,7,0,73,73
2022-09-03,A10026,73,4,0,69,69
2022-09-04,A10026,69,17,0,52,52
2022-09-05,A10026,52,0,0,52,52
2022-09-06,A10026,52,8,0,44,44
2022-09-07,A10026,44,13,80,111,31
2022-09-08,A10026,111,40,0,71,71
2022-09-09,A10026,71,9,0,62,62
2022-09-10,A10026,62,3,0,59,59
2022-09-11,A10026,59,6,0,53,53
2022-09-12,A10026,53,18,80,115,35
2022-09-13,A10026,115,10,0,105,105
2022-09-14,A10026,105,4,0,101,101
2022-09-15,A10026,101,26,0,75,75
2022-09-16,A10026,75,3,0,72,72
2022-09-17,A10026,72,6,0,66,66
2022-09-18,A10026,66,12,0,54,54
2022-09-19,A10026,54,11,0,43,43
2022-09-20,A10026,43,3,80,120,40
2022-09-21,A10026,120,10,0,110,110
2022-09-22,A10026,110,25,0,85,85
2022-09-23,A10026,85,16,0,69,69
2022-09-24,A10026,69,15,0,54,54
2022-09-25,A10026,54,0,0,54,54
2022-09-26,A10026,54,3,0,51,51
2022-09-27,A10026,51,19,80,112,32
2022-09-28,A10026,112,11,0,101,101
2022-09-29,A10026,101,7,0,94,94
2022-09-30,A10026,94,17,0,77,77
2022-10-01,A10026,77,6,0,71,71
2022-10-02,A10026,71,10,0,61,61
2022-10-03,A10026,61,18,0,43,43
2022-10-04,A10026,43,18,80,105,25
2022-10-05,A10026,105,7,0,98,98
2022-10-06,A10026,98,3,0,95,95
2022-10-07,A10026,95,3,0,92,92
2022-10-08,A10026,92,5,0,87,87
2022-10-09,A10026,87,8,0,79,79
2022-10-10,A10026,79,1,0,78,78
2022-10-11,A10026,78,5,0,73,73
2022-10-12,A10026,73,3,0,70,70
2022-10-13,A10026,70,2,0,68,68
2022-10-14,A10026,68,3,0,65,65
2022-10-15,A10026,65,5,0,60,60
2022-10-16,A10026,60,1,0,59,59
2022-10-17,A10026,59,1,0,58,58
2022-10-18,A10026,58,2,0,56,56
2022-10-19,A10026,56,1,0,55,55
2022-10-20,A10026,55,1,0,54,54
2022-10-21,A10026,54,7,0,47,47
2022-10-22,A10026,47,10,80,117,37
2022-10-23,A10026,117,3,0,114,114
2022-10-24,A10026,114,6,0,108,108
2022-10-25,A10026,108,2,0,106,106
2022-10-26,A10026,106,8,0,98,98
2022-10-27,A10026,98,2,0,96,96
2022-10-28,A10026,96,19,0,77,77
2022-10-29,A10026,77,8,0,69,69
2022-10-30,A10026,69,4,0,65,65
2022-10-31,A10026,65,11,0,54,54
2022-11-01,A10026,54,3,0,51,51
2022-11-02,A10026,51,13,80,118,38
2022-11-03,A10026,118,8,0,110,110
2022-11-04,A10026,110,8,0,102,102
2022-11-05,A10026,102,4,0,98,98
2022-11-06,A10026,98,6,0,92,92
2022-11-07,A10026,92,17,0,75,75
2022-11-08,A10026,75,1,0,74,74
2022-11-09,A10026,74,16,0,58,58
2022-11-10,A10026,58,4,0,54,54
2022-11-11,A10026,54,13,80,121,41
2022-11-12,A10026,121,9,0,112,112
2022-11-13,A10026,112,3,0,109,109
2022-11-14,A10026,109,2,0,107,107
2022-11-15,A10026,107,3,0,104,104
2022-11-16,A10026,104,1,0,103,103
2022-11-17,A10026,103,103,80,80,0
2022-11-18,A10026,80,22,0,58,58
2022-11-19,A10026,58,1,0,57,57
2022-11-20,A10026,57,7,0,50,50
2022-11-21,A10026,50,4,0,46,46
2022-11-22,A10026,46,1,0,45,45
2022-11-23,A10026,45,1,0,44,44
2022-11-24,A10026,44,2,0,42,42
2022-11-25,A10026,42,12,80,110,30
2022-11-26,A10026,110,2,0,108,108
2022-11-27,A10026,108,4,0,104,104
2022-11-28,A10026,104,2,0,102,102
2022-11-29,A10026,102,0,0,102,102
2022-11-30,A10026,102,0,0,102,102
2022-12-01,A10026,102,6,0,96,96
2022-12-02,A10026,96,4,0,92,92
2022-12-03,A10026,92,2,0,90,90
2022-12-04,A10026,90,5,0,85,85
2022-12-05,A10026,85,4,0,81,81
2022-12-06,A10026,81,2,0,79,79
2022-12-07,A10026,79,1,0,78,78
2022-12-08,A10026,78,6,0,72,72
2022-12-09,A10026,72,8,0,64,64
2022-12-10,A10026,64,2,0,62,62
2022-12-11,A10026,62,4,0,58,58
2022-12-12,A10026,58,5,0,53,53
2022-12-13,A10026,53,2,0,51,51
2022-12-14,A10026,51,4,0,47,47
2022-12-15,A10026,47,1,0,46,46
2022-12-16,A10026,46,11,80,115,35
2022-12-17,A10026,115,5,0,110,110
2022-12-18,A10026,110,6,0,104,104
2022-12-19,A10026,104,3,0,101,101
2022-12-20,A10026,101,8,0,93,93
2022-12-21,A10026,93,1,0,92,92
2022-12-22,A10026,92,7,0,85,85
2022-12-23,A10026,85,5,0,80,80
2022-12-24,A10026,80,0,0,80,80
2022-12-25,A10026,80,0,0,80,80
2022-12-26,A10026,80,2,0,78,78
2022-12-27,A10026,78,3,0,75,75
2022-12-28,A10026,75,5,0,70,70
2022-12-29,A10026,70,11,0,59,59
2022-12-30,A10026,59,16,0,43,43
2022-12-31,A10026,43,18,80,105,25
2023-01-01,A10026,105,1,0,104,104
2023-01-02,A10026,104,5,0,99,99
2023-01-03,A10026,99,3,0,96,96
2023-01-04,A10026,96,10,0,86,86
2023-01-05,A10026,86,8,0,78,78
2023-01-06,A10026,78,8,0,70,70
2023-01-07,A10026,70,20,0,50,50
2023-01-08,A10026,50,7,0,43,43
2023-01-09,A10026,43,1,0,42,42
2023-01-10,A10026,42,7,80,115,35
2023-01-11,A10026,115,4,0,111,111
2023-01-12,A10026,111,8,0,103,103
2023-01-13,A10026,103,9,0,94,94
2023-01-14,A10026,94,3,0,91,91
2023-01-15,A10026,91,3,0,88,88
2023-01-16,A10026,88,0,0,88,88
2023-01-17,A10026,88,0,0,88,88
2023-01-18,A10026,88,0,0,88,88
2023-01-19,A10026,88,14,0,74,74
2023-01-20,A10026,74,6,0,68,68
2023-01-21,A10026,68,5,0,63,63
2023-01-22,A10026,63,5,0,58,58
2023-01-23,A10026,58,9,0,49,49
2023-01-24,A10026,49,2,0,47,47
2023-01-25,A10026,47,6,80,121,41
2023-01-26,A10026,121,10,0,111,111
2023-01-27,A10026,111,4,0,107,107
2023-01-28,A10026,107,20,0,87,87
2023-01-29,A10026,87,8,0,79,79
2023-01-30,A10026,79,6,0,73,73
2023-01-31,A10026,73,21,0,52,52
2023-02-01,A10026,52,0,0,52,52
2023-02-02,A10026,52,17,80,115,35
2023-02-03,A10026,115,11,0,104,104
2023-02-04,A10026,104,0,0,104,104
2023-02-05,A10026,104,8,0,96,96
2023-02-06,A10026,96,3,0,93,93
2023-02-07,A10026,93,1,0,92,92
2023-02-08,A10026,92,7,0,85,85
2023-02-09,A10026,85,10,0,75,75
2023-02-10,A10026,75,2,0,73,73
2023-02-11,A10026,73,1,0,72,72
2023-02-12,A10026,72,3,0,69,69
2023-02-13,A10026,69,6,0,63,63
2023-02-14,A10026,63,12,0,51,51
2023-02-15,A10026,51,3,0,48,48
2023-02-16,A10026,48,8,80,120,40
2023-02-17,A10026,120,14,0,106,106
2023-02-18,A10026,106,4,0,102,102
2023-02-19,A10026,102,1,0,101,101
2023-02-20,A10026,101,2,0,99,99
2023-02-21,A10026,99,3,0,96,96
2023-02-22,A10026,96,3,0,93,93
2023-02-23,A10026,93,17,0,76,76
2023-02-24,A10026,76,7,0,69,69
2023-02-25,A10026,69,12,0,57,57
2023-02-26,A10026,57,7,0,50,50
2023-02-27,A10026,50,8,0,42,42
2023-02-28,A10026,42,1,80,121,41
2023-03-01,A10026,121,6,0,115,115
2023-03-02,A10026,115,4,0,111,111
2023-03-03,A10026,111,23,0,88,88
2023-03-04,A10026,88,0,0,88,88
2023-03-05,A10026,88,5,0,83,83
2023-03-06,A10026,83,14,0,69,69
2023-03-07,A10026,69,1,0,68,68
2023-03-08,A10026,68,4,0,64,64
2023-03-09,A10026,64,4,0,60,60
2023-03-10,A10026,60,5,0,55,55
2023-03-11,A10026,55,1,0,54,54
2023-03-12,A10026,54,11,0,43,43
2023-03-13,A10026,43,17,80,106,26
2023-03-14,A10026,106,6,0,100,100
2023-03-15,A10026,100,3,0,97,97
2023-03-16,A10026,97,22,0,75,75
2023-03-17,A10026,75,6,0,69,69
2023-03-18,A10026,69,4,0,65,65
2023-03-19,A10026,65,6,0,59,59
2023-03-20,A10026,59,3,0,56,56
2023-03-21,A10026,56,7,0,49,49
2023-03-22,A10026,49,4,0,45,45
2023-03-23,A10026,45,4,80,121,41
2023-03-24,A10026,121,15,0,106,106
2023-03-25,A10026,106,10,0,96,96
2023-03-26,A10026,96,1,0,95,95
2023-03-27,A10026,95,2,0,93,93
2023-03-28,A10026,93,12,0,81,81
2023-03-29,A10026,81,6,0,75,75
2023-03-30,A10026,75,9,0,66,66
2023-03-31,A10026,66,13,0,53,53
2023-04-01,A10026,53,4,0,49,49
2023-04-02,A10026,49,12,80,117,37
2023-04-03,A10026,117,12,0,105,105
2023-04-04,A10026,105,28,0,77,77
2023-04-05,A10026,77,17,0,60,60
2023-04-06,A10026,60,15,0,45,45
2023-04-07,A10026,45,12,80,113,33
2023-04-08,A10026,113,15,0,98,98
2023-04-09,A10026,98,13,0,85,85
2023-04-10,A10026,85,11,0,74,74
2023-04-11,A10026,74,12,0,62,62
2023-04-12,A10026,62,41,80,101,21
2023-04-13,A10026,101,46,0,55,55
2023-04-14,A10026,55,5,0,50,50
2023-04-15,A10026,50,3,0,47,47
2023-04-16,A10026,47,1,0,46,46
2023-04-17,A10026,46,2,0,44,44
2023-04-18,A10026,44,5,80,119,39
2023-04-19,A10026,119,1,0,118,118
2023-04-20,A10026,118,16,0,102,102
2023-04-21,A10026,102,4,0,98,98
2023-04-22,A10026,98,9,0,89,89
2023-04-23,A10026,89,3,0,86,86
2023-04-24,A10026,86,13,0,73,73
2023-04-25,A10026,73,5,0,68,68
2023-04-26,A10026,68,13,0,55,55
2023-04-27,A10026,55,5,0,50,50
2023-04-28,A10026,50,0,0,50,50
2023-04-29,A10026,50,7,0,43,43
2023-04-30,A10026,43,11,80,112,32
2023-05-01,A10026,112,26,0,86,86
2023-05-02,A10026,86,21,0,65,65
2023-05-03,A10026,65,7,0,58,58
2023-05-04,A10026,58,15,0,43,43
2023-05-05,A10026,43,12,80,111,31
2023-05-06,A10026,111,6,0,105,105
2023-05-07,A10026,105,6,0,99,99
2023-05-08,A10026,99,10,0,89,89
2023-05-09,A10026,89,5,0,84,84
2023-05-10,A10026,84,2,0,82,82
2023-05-11,A10026,82,19,0,63,63
2023-05-12,A10026,63,0,0,63,63
2023-05-13,A10026,63,2,0,61,61
2023-05-14,A10026,61,10,0,51,51
2023-05-15,A10026,51,5,0,46,46
2023-05-16,A10026,46,2,0,44,44
2023-05-17,A10026,44,6,80,118,38
2023-05-18,A10026,118,6,0,112,112
2023-05-19,A10026,112,31,0,81,81
2023-05-20,A10026,81,4,0,77,77
2023-05-21,A10026,77,9,0,68,68
2023-05-22,A10026,68,5,0,63,63
2023-05-23,A10026,63,6,0,57,57
2023-05-24,A10026,57,10,0,47,47
2023-05-25,A10026,47,6,80,121,41
2023-05-26,A10026,121,14,0,107,107
2023-05-27,A10026,107,5,0,102,102
2023-05-28,A10026,102,21,0,81,81
2023-05-29,A10026,81,24,0,57,57
2023-05-30,A10026,57,5,0,52,52
2023-05-31,A10026,52,7,0,45,45
2023-06-01,A10026,45,26,80,99,19
2023-06-02,A10026,99,9,0,90,90
2023-06-03,A10026,90,4,0,86,86
2023-06-04,A10026,86,3,0,83,83
2023-06-05,A10026,83,9,0,74,74
2023-06-06,A10026,74,0,0,74,74
2023-06-07,A10026,74,8,0,66,66
2023-06-08,A10026,66,21,0,45,45
2023-06-09,A10026,45,0,0,45,45
2023-06-10,A10026,45,3,0,42,42
2023-06-11,A10026,42,2,80,120,40
2023-06-12,A10026,120,27,0,93,93
2023-06-13,A10026,93,6,0,87,87
2023-06-14,A10026,87,2,0,85,85
2023-06-15,A10026,85,28,0,57,57
2023-06-16,A10026,57,25,80,112,32
2023-06-17,A10026,112,13,0,99,99
2023-06-18,A10026,99,1,0,98,98
2023-06-19,A10026,98,16,0,82,82
2023-06-20,A10026,82,0,0,82,82
2023-06-21,A10026,82,7,0,75,75
2023-06-22,A10026,75,23,0,52,52
2023-06-23,A10026,52,17,80,115,35
2023-06-24,A10026,115,8,0,107,107
2023-06-25,A10026,107,2,0,105,105
2023-06-26,A10026,105,4,0,101,101
2023-06-27,A10026,101,19,0,82,82
2023-06-28,A10026,82,7,0,75,75
2023-06-29,A10026,75,4,0,71,71
2023-06-30,A10026,71,19,0,52,52
2023-07-01,A10026,52,4,0,48,48
2023-07-02,A10026,48,48,80,80,0
2023-07-03,A10026,80,7,0,73,73
2023-07-04,A10026,73,16,0,57,57
2023-07-05,A10026,57,57,80,80,0
2023-07-06,A10026,80,6,0,74,74
2023-07-07,A10026,74,22,0,52,52
2023-07-08,A10026,52,11,80,121,41
2023-07-09,A10026,121,14,0,107,107
2023-07-10,A10026,107,5,0,102,102
2023-07-11,A10026,102,12,0,90,90
2023-07-12,A10026,90,11,0,79,79
2023-07-13,A10026,79,34,0,45,45
2023-07-14,A10026,45,11,80,114,34
2023-07-15,A10026,114,4,0,110,110
2023-07-16,A10026,110,7,0,103,103
2023-07-17,A10026,103,34,0,69,69
2023-07-18,A10026,69,4,0,65,65
2023-07-19,A10026,65,4,0,61,61
2023-07-20,A10026,61,26,80,115,35
2023-07-21,A10026,115,15,0,100,100
2023-07-22,A10026,100,25,0,75,75
2023-07-23,A10026,75,5,0,70,70
2023-07-24,A10026,70,33,80,117,37
2023-07-25,A10026,117,11,0,106,106
2023-07-26,A10026,106,6,0,100,100
2023-07-27,A10026,100,24,0,76,76
2023-07-28,A10026,76,11,0,65,65
2023-07-29,A10026,65,10,0,55,55
2023-07-30,A10026,55,17,80,118,38
2023-07-31,A10026,118,14,0,104,104
2023-08-01,A10026,104,5,0,99,99
2023-08-02,A10026,99,19,0,80,80
2023-08-03,A10026,80,16,0,64,64
2023-08-04,A10026,64,13,0,51,51
2023-08-05,A10026,51,18,80,113,33
2023-08-06,A10026,113,25,0,88,88
2023-08-07,A10026,88,5,0,83,83
2023-08-08,A10026,83,15,0,68,68
2023-08-09,A10026,68,4,0,64,64
2023-08-10,A10026,64,30,80,114,34
2023-08-11,A10026,114,15,0,99,99
2023-08-12,A10026,99,34,0,65,65
2023-08-13,A10026,65,3,0,62,62
2023-08-14,A10026,62,10,0,52,52
2023-08-15,A10026,52,4,0,48,48
2023-08-16,A10026,48,7,80,121,41
2023-08-17,A10026,121,33,0,88,88
2023-08-18,A10026,88,21,0,67,67
2023-08-19,A10026,67,27,80,120,40
2023-08-20,A10026,120,17,0,103,103
2023-08-21,A10026,103,34,0,69,69
2023-08-22,A10026,69,29,80,120,40
2023-08-23,A10026,120,5,0,115,115
2023-08-24,A10026,115,30,0,85,85
2023-08-25,A10026,85,15,0,70,70
2023-08-26,A10026,70,17,0,53,53
2023-08-27,A10026,53,8,0,45,45
2023-08-28,A10026,45,26,80,99,19
2023-08-29,A10026,99,3,0,96,96
2023-08-30,A10026,96,10,0,86,86
2023-08-31,A10026,86,26,0,60,60
2023-09-01,A10026,60,16,0,44,44
2023-09-02,A10026,44,4,80,120,40
2023-09-03,A10026,120,8,0,112,112
2023-09-04,A10026,112,35,0,77,77
2023-09-05,A10026,77,4,0,73,73
2023-09-06,A10026,73,17,0,56,56
2023-09-07,A10026,56,6,0,50,50
2023-09-08,A10026,50,38,80,92,12
2023-09-09,A10026,92,22,0,70,70
2023-09-10,A10026,70,15,0,55,55
2023-09-11,A10026,55,39,80,96,16
2023-09-12,A10026,96,25,0,71,71
2023-09-13,A10026,71,27,0,44,44
2023-09-14,A10026,44,43,80,81,1
2023-09-15,A10026,81,40,80,121,41
2023-09-16,A10026,121,29,0,92,92
2023-09-17,A10026,92,19,0,73,73
2023-09-18,A10026,73,31,0,42,42
2023-09-19,A10026,42,9,80,113,33
2023-09-20,A10026,113,16,0,97,97
2023-09-21,A10026,97,27,0,70,70
2023-09-22,A10026,70,13,0,57,57
2023-09-23,A10026,57,15,0,42,42
2023-09-24,A10026,42,29,80,93,13
2023-09-25,A10026,93,11,0,82,82
2023-09-26,A10026,82,9,0,73,73
2023-09-27,A10026,73,20,0,53,53
2023-09-28,A10026,53,37,80,96,16
2023-09-29,A10026,96,28,0,68,68
2023-09-30,A10026,68,26,0,42,42
2023-10-01,A10026,42,12,80,110,30
2023-10-02,A10026,110,7,0,103,103
2023-10-03,A10026,103,24,0,79,79
2023-10-04,A10026,79,13,0,66,66
2023-10-05,A10026,66,36,80,110,30
2023-10-06,A10026,110,26,0,84,84
2023-10-07,A10026,84,10,0,74,74
2023-10-08,A10026,74,24,0,50,50
2023-10-09,A10026,50,14,80,116,36
2023-10-10,A10026,116,16,0,100,100
2023-10-11,A10026,100,29,0,71,71
2023-10-12,A10026,71,24,0,47,47
2023-10-13,A10026,47,14,80,113,33
2023-10-14,A10026,113,24,0,89,89
2023-10-15,A10026,89,9,0,80,80
2023-10-16,A10026,80,12,0,68,68
2023-10-17,A10026,68,33,80,115,35
2023-10-18,A10026,115,19,0,96,96
2023-10-19,A10026,96,53,0,43,43
2023-10-20,A10026,43,27,80,96,16
2023-10-21,A10026,96,23,0,73,73
2023-10-22,A10026,73,15,0,58,58
2023-10-23,A10026,58,16,0,42,42
2023-10-24,A10026,42,5,80,117,37
2023-10-25,A10026,117,21,0,96,96
2023-10-26,A10026,96,30,0,66,66
2023-10-27,A10026,66,31,80,115,35
2023-10-28,A10026,115,22,0,93,93
