anomaly_id,date,sku_id,anomaly_type,demand_anomaly_score,shrinkage_score,severity,reason,status
AN00027023,2024-10-12,10092,normal,0.742,0.0,0.273,No material exception detected.,closed
AN00027024,2024-10-12,10093,normal,1.0,0.0,0.43,No material exception detected.,closed
AN00027025,2024-10-12,10094,normal,1.0,0.0,0.372,No material exception detected.,closed
AN00027026,2024-10-12,10095,normal,0.808,0.0,0.288,No material exception detected.,closed
AN00027027,2024-10-12,10100,normal,0.182,0.0,0.085,No material exception detected.,closed
AN00027028,2024-10-12,35035,normal,0.0,0.0,0.027,No material exception detected.,closed
AN00027029,2024-10-12,35192,normal,0.325,0.0,0.148,No material exception detected.,closed
AN00027030,2024-10-12,45470,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00027031,2024-10-12,45657,normal,0.842,0.0,0.297,No material exception detected.,closed
AN00027032,2024-10-12,45678,restocking_delay,0.0,0.0,0.03,Expected restock may not have reached shelf.,closed
AN00027033,2024-10-12,46019,normal,0.786,0.0,0.306,No material exception detected.,closed
AN00027034,2024-10-12,55845,normal,0.0,0.007,0.027,No material exception detected.,closed
AN00027035,2024-10-12,65044,normal,0.766,0.0,0.284,No material exception detected.,closed
AN00027036,2024-10-12,70133,normal,1.0,0.0,0.369,No material exception detected.,closed
AN00027037,2024-10-12,90130,normal,0.225,0.0,0.114,No material exception detected.,closed
AN00027038,2024-10-12,90143,normal,0.364,0.0,0.197,No material exception detected.,closed
AN00027039,2024-10-12,A10026,normal,1.0,0.0,0.375,No material exception detected.,closed
AN00027040,2024-10-12,A30035,normal,0.0,0.0,0.016,No material exception detected.,closed
AN00027041,2024-10-13,10060,normal,0.5,0.0,0.194,No material exception detected.,closed
AN00027042,2024-10-13,10091,normal,0.0,0.0,0.033,No material exception detected.,closed
AN00027043,2024-10-13,10092,normal,0.553,0.0,0.202,No material exception detected.,closed
AN00027044,2024-10-13,10093,normal,0.054,0.0,0.04,No material exception detected.,closed
AN00027045,2024-10-13,10094,normal,0.405,0.0,0.168,No material exception detected.,closed
AN00027046,2024-10-13,10095,normal,0.365,0.02,0.165,No material exception detected.,closed
AN00027047,2024-10-13,10100,normal,0.236,0.0,0.092,No material exception detected.,closed
AN00027048,2024-10-13,35035,normal,0.0,0.0,0.022,No material exception detected.,closed
AN00027049,2024-10-13,35192,normal,0.425,0.0,0.164,No material exception detected.,closed
AN00027050,2024-10-13,45470,normal,0.0,0.0,0.069,No material exception detected.,closed
AN00027051,2024-10-13,45657,normal,0.316,0.007,0.131,No material exception detected.,closed
AN00027052,2024-10-13,45678,normal,0.0,0.0,0.013,No material exception detected.,closed
AN00027053,2024-10-13,46019,normal,0.548,0.0,0.216,No material exception detected.,closed
AN00027054,2024-10-13,55845,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00027055,2024-10-13,65044,planogram_mismatch,0.447,0.009,0.187,Detected SKU may not match assigned slot.,closed
AN00027056,2024-10-13,70133,normal,0.679,0.023,0.283,No material exception detected.,closed
AN00027057,2024-10-13,90130,normal,0.225,0.0,0.102,No material exception detected.,closed
AN00027058,2024-10-13,90143,normal,0.318,0.0,0.137,No material exception detected.,closed
AN00027059,2024-10-13,A10026,demand_spike,1.0,0.017,0.36,Sales exceeded recent baseline.,closed
AN00027060,2024-10-13,A30035,normal,0.0,0.0,0.018,No material exception detected.,closed
AN00027061,2024-10-14,10060,normal,0.526,0.0,0.214,No material exception detected.,closed
AN00027062,2024-10-14,10091,planogram_mismatch,0.0,0.0,0.026,Detected SKU may not match assigned slot.,closed
AN00027063,2024-10-14,10092,normal,0.434,0.0,0.16,No material exception detected.,closed
AN00027064,2024-10-14,10093,restocking_delay,0.086,0.004,0.062,Expected restock may not have reached shelf.,closed
AN00027065,2024-10-14,10094,normal,0.378,0.006,0.156,No material exception detected.,closed
AN00027066,2024-10-14,10095,normal,0.25,0.008,0.107,No material exception detected.,closed
AN00027067,2024-10-14,10100,normal,0.164,0.009,0.085,No material exception detected.,closed
AN00027068,2024-10-14,35035,normal,0.0,0.0,0.018,No material exception detected.,closed
AN00027069,2024-10-14,35192,normal,0.375,0.011,0.14,No material exception detected.,closed
AN00027070,2024-10-14,45470,normal,0.0,0.01,0.013,No material exception detected.,closed
AN00027071,2024-10-14,45657,normal,0.553,0.0,0.207,No material exception detected.,closed
AN00027072,2024-10-14,45678,normal,0.0,0.0,0.028,No material exception detected.,closed
AN00027073,2024-10-14,46019,normal,0.262,0.0,0.106,No material exception detected.,closed
AN00027074,2024-10-14,55845,normal,0.0,0.0,0.031,No material exception detected.,closed
AN00027075,2024-10-14,65044,normal,0.426,0.0,0.169,No material exception detected.,closed
AN00027076,2024-10-14,70133,normal,0.196,0.0,0.079,No material exception detected.,closed
AN00027077,2024-10-14,90130,normal,0.3,0.0,0.113,No material exception detected.,closed
AN00027078,2024-10-14,90143,normal,0.455,0.0,0.163,No material exception detected.,closed
AN00027079,2024-10-14,A10026,normal,0.824,0.0,0.318,No material exception detected.,closed
AN00027080,2024-10-14,A30035,planogram_mismatch,0.0,0.007,0.02,Detected SKU may not match assigned slot.,closed
AN00027081,2024-10-15,10060,normal,0.263,0.0,0.121,No material exception detected.,closed
AN00027082,2024-10-15,10091,normal,0.159,0.006,0.065,No material exception detected.,closed
AN00027083,2024-10-15,10092,normal,0.409,0.0,0.158,No material exception detected.,closed
AN00027084,2024-10-15,10093,normal,0.097,0.0,0.043,No material exception detected.,closed
AN00027085,2024-10-15,10094,normal,0.446,0.0,0.168,No material exception detected.,closed
AN00027086,2024-10-15,10095,normal,0.423,0.0,0.174,No material exception detected.,closed
AN00027087,2024-10-15,10100,normal,0.073,0.0,0.04,No material exception detected.,closed
AN00027088,2024-10-15,35035,normal,0.0,0.0,0.085,No material exception detected.,closed
AN00027089,2024-10-15,35192,normal,0.625,0.0,0.234,No material exception detected.,closed
AN00027090,2024-10-15,45470,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00027091,2024-10-15,45657,normal,0.368,0.0,0.141,No material exception detected.,closed
AN00027092,2024-10-15,45678,normal,0.0,0.005,0.013,No material exception detected.,closed
AN00027093,2024-10-15,46019,normal,0.31,0.0,0.116,No material exception detected.,closed
AN00027094,2024-10-15,55845,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00027095,2024-10-15,65044,normal,0.66,0.018,0.25,No material exception detected.,closed
AN00027096,2024-10-15,70133,normal,0.321,0.007,0.15,No material exception detected.,closed
AN00027097,2024-10-15,90130,normal,0.325,0.024,0.149,No material exception detected.,closed
AN00027098,2024-10-15,90143,normal,0.25,0.009,0.113,No material exception detected.,closed
AN00027099,2024-10-15,A10026,cv_error,0.294,0.0,0.111,Low CV confidence may explain stock mismatch.,closed
AN00027100,2024-10-15,A30035,normal,0.0,0.0,0.013,No material exception detected.,closed
AN00027101,2024-10-16,10060,normal,0.526,0.0,0.208,No material exception detected.,closed
AN00027102,2024-10-16,10091,normal,0.0,0.0,0.007,No material exception detected.,closed
AN00027103,2024-10-16,10092,normal,0.258,0.0,0.122,No material exception detected.,closed
AN00027104,2024-10-16,10093,cv_error,0.0,0.0,0.028,Low CV confidence may explain stock mismatch.,closed
AN00027105,2024-10-16,10094,normal,0.486,0.0,0.183,No material exception detected.,closed
AN00027106,2024-10-16,10095,normal,0.462,0.0,0.19,No material exception detected.,closed
AN00027107,2024-10-16,10100,normal,0.127,0.0,0.079,No material exception detected.,closed
AN00027108,2024-10-16,35035,normal,0.0,0.0,0.023,No material exception detected.,closed
AN00027109,2024-10-16,35192,normal,0.05,0.015,0.058,No material exception detected.,closed
AN00027110,2024-10-16,45470,normal,0.0,0.0,0.018,No material exception detected.,closed
AN00027111,2024-10-16,45657,normal,0.684,0.0,0.345,No material exception detected.,closed
AN00027112,2024-10-16,45678,normal,0.262,0.005,0.123,No material exception detected.,closed
AN00027113,2024-10-16,46019,normal,0.214,0.01,0.091,No material exception detected.,closed
AN00027114,2024-10-16,55845,normal,0.0,0.007,0.031,No material exception detected.,closed
AN00027115,2024-10-16,65044,normal,0.702,0.009,0.268,No material exception detected.,closed
AN00027116,2024-10-16,70133,normal,0.214,0.0,0.078,No material exception detected.,closed
AN00027117,2024-10-16,90130,normal,0.2,0.0,0.088,No material exception detected.,closed
AN00027118,2024-10-16,90143,normal,0.182,0.01,0.099,No material exception detected.,closed
AN00027119,2024-10-16,A10026,normal,0.382,0.0,0.245,No material exception detected.,closed
AN00027120,2024-10-16,A30035,normal,0.0,0.007,0.036,No material exception detected.,closed
AN00027121,2024-10-17,10060,normal,0.316,0.0,0.138,No material exception detected.,closed
AN00027122,2024-10-17,10091,normal,0.0,0.0,0.022,No material exception detected.,closed
AN00027123,2024-10-17,10092,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00027124,2024-10-17,10093,normal,0.323,0.0,0.136,No material exception detected.,closed
AN00027125,2024-10-17,10094,normal,0.649,0.0,0.241,No material exception detected.,closed
AN00027126,2024-10-17,10095,normal,0.308,0.018,0.129,No material exception detected.,closed
AN00027127,2024-10-17,10100,normal,0.236,0.0,0.116,No material exception detected.,closed
AN00027128,2024-10-17,35035,normal,0.0,0.0,0.033,No material exception detected.,closed
AN00027129,2024-10-17,35192,normal,0.0,0.0,0.025,No material exception detected.,closed
AN00027130,2024-10-17,45470,normal,0.0,0.01,0.026,No material exception detected.,closed
AN00027131,2024-10-17,45657,normal,0.724,0.0,0.274,No material exception detected.,closed
AN00027132,2024-10-17,45678,normal,0.338,0.0,0.127,No material exception detected.,closed
AN00027133,2024-10-17,46019,normal,0.5,0.0,0.2,No material exception detected.,closed
AN00027134,2024-10-17,55845,normal,0.0,0.0,0.01,No material exception detected.,closed
AN00027135,2024-10-17,65044,demand_spike,1.0,0.0,0.356,Sales exceeded recent baseline.,closed
AN00027136,2024-10-17,70133,normal,0.304,0.0,0.12,No material exception detected.,closed
AN00027137,2024-10-17,90130,normal,0.0,0.0,0.011,No material exception detected.,closed
AN00027138,2024-10-17,90143,normal,0.159,0.0,0.091,No material exception detected.,closed
AN00027139,2024-10-17,A10026,normal,1.0,0.008,0.367,No material exception detected.,closed
AN00027140,2024-10-17,A30035,normal,0.0,0.0,0.032,No material exception detected.,closed
AN00027141,2024-10-18,10060,normal,0.263,0.0,0.124,No material exception detected.,closed
AN00027142,2024-10-18,10091,normal,0.545,0.0,0.217,No material exception detected.,closed
AN00027143,2024-10-18,10092,restocking_delay,0.792,0.0,0.297,Expected restock may not have reached shelf.,closed
AN00027144,2024-10-18,10093,normal,0.355,0.0,0.145,No material exception detected.,closed
AN00027145,2024-10-18,10094,normal,1.0,0.0,0.369,No material exception detected.,closed
AN00027146,2024-10-18,10095,normal,0.462,0.0,0.168,No material exception detected.,closed
AN00027147,2024-10-18,10100,normal,0.236,0.014,0.114,No material exception detected.,closed
AN00027148,2024-10-18,35035,normal,0.0,0.0,0.018,No material exception detected.,closed
AN00027149,2024-10-18,35192,normal,0.7,0.0,0.273,No material exception detected.,closed
AN00027150,2024-10-18,45470,normal,0.0,0.0,0.026,No material exception detected.,closed
AN00027151,2024-10-18,45657,normal,1.0,0.0,0.38,No material exception detected.,closed
AN00027152,2024-10-18,45678,normal,0.523,0.0,0.213,No material exception detected.,closed
AN00027153,2024-10-18,46019,normal,0.548,0.0,0.2,No material exception detected.,closed
AN00027154,2024-10-18,55845,normal,0.0,0.007,0.013,No material exception detected.,closed
AN00027155,2024-10-18,65044,normal,1.0,0.011,0.378,No material exception detected.,closed
AN00027156,2024-10-18,70133,normal,0.732,0.0,0.266,No material exception detected.,closed
AN00027157,2024-10-18,90130,normal,0.375,0.0,0.16,No material exception detected.,closed
AN00027158,2024-10-18,90143,normal,0.318,0.0,0.141,No material exception detected.,closed
AN00027159,2024-10-18,A10026,normal,0.618,0.0,0.222,No material exception detected.,closed
AN00027160,2024-10-18,A30035,normal,0.0,0.0,0.028,No material exception detected.,closed
AN00027161,2024-10-19,10060,normal,0.342,0.0,0.152,No material exception detected.,closed
AN00027162,2024-10-19,10091,normal,1.0,0.0,0.354,No material exception detected.,closed
AN00027163,2024-10-19,10092,normal,0.842,0.003,0.318,No material exception detected.,closed
AN00027164,2024-10-19,10093,normal,1.0,0.0,0.415,No material exception detected.,closed
AN00027165,2024-10-19,10094,normal,0.811,0.003,0.317,No material exception detected.,closed
AN00027166,2024-10-19,10095,normal,0.885,0.0,0.338,No material exception detected.,closed
AN00027167,2024-10-19,10100,normal,0.182,0.016,0.095,No material exception detected.,closed
AN00027168,2024-10-19,35035,normal,0.0,0.0,0.02,No material exception detected.,closed
AN00027169,2024-10-19,35192,normal,0.625,0.0,0.234,No material exception detected.,closed
AN00027170,2024-10-19,45470,normal,0.0,0.01,0.011,No material exception detected.,closed
AN00027171,2024-10-19,45657,normal,1.0,0.0,0.365,No material exception detected.,closed
AN00027172,2024-10-19,45678,normal,0.938,0.0,0.349,No material exception detected.,closed
AN00027173,2024-10-19,46019,normal,0.833,0.0,0.299,No material exception detected.,closed
AN00027174,2024-10-19,55845,normal,0.0,0.0,0.014,No material exception detected.,closed
AN00027175,2024-10-19,65044,normal,1.0,0.0,0.382,No material exception detected.,closed
AN00027176,2024-10-19,70133,normal,0.875,0.006,0.322,No material exception detected.,closed
AN00027177,2024-10-19,90130,normal,0.475,0.0,0.172,No material exception detected.,closed
AN00027178,2024-10-19,90143,normal,0.364,0.0,0.161,No material exception detected.,closed
AN00027179,2024-10-19,A10026,normal,1.0,0.0,0.358,No material exception detected.,closed
AN00027180,2024-10-19,A30035,normal,0.0,0.007,0.023,No material exception detected.,closed
AN00027181,2024-10-20,10060,normal,0.421,0.0,0.178,No material exception detected.,closed
AN00027182,2024-10-20,10091,normal,0.5,0.0,0.196,No material exception detected.,closed
AN00027183,2024-10-20,10092,normal,0.453,0.0,0.171,No material exception detected.,closed
AN00027184,2024-10-20,10093,normal,0.247,0.005,0.119,No material exception detected.,closed
AN00027185,2024-10-20,10094,normal,0.392,0.0,0.14,No material exception detected.,closed
AN00027186,2024-10-20,10095,normal,0.442,0.0,0.19,No material exception detected.,closed
AN00027187,2024-10-20,10100,normal,0.145,0.0,0.077,No material exception detected.,closed
AN00027188,2024-10-20,35035,normal,0.0,0.012,0.033,No material exception detected.,closed
AN00027189,2024-10-20,35192,normal,0.375,0.0,0.15,No material exception detected.,closed
AN00027190,2024-10-20,45470,normal,0.0,0.0,0.027,No material exception detected.,closed
AN00027191,2024-10-20,45657,cv_error,0.408,0.0,0.162,Low CV confidence may explain stock mismatch.,closed
AN00027192,2024-10-20,45678,normal,0.508,0.0,0.203,No material exception detected.,closed
AN00027193,2024-10-20,46019,normal,0.476,0.0,0.18,No material exception detected.,closed
